negocio_id,porc_crecimiento_anual,calificacion_desempeno,anaquel_competencia,anaquel_negocio,respeto,poblacion_zona_negocio,clase_negocio,ingreso_promedio_m,enfriador
1108,2.5021075990000003,0.895,2,3,1.0,4884.0,A,7862,1.0
1109,0.503654198,0.775,0,1,1.0,,B,8845,1.0
1110,0.148030167,0.9650000000000001,4,5,1.0,3215.0,A,12646,2.0
1111,0.42535019,1.0250000000000001,2,3,1.0,6163.0,A,18831,1.0
1112,0.132827129,0.665,0,1,1.0,3553.0,B,6391,1.0
1113,-0.03720071700000001,0.9650000000000001,1,4,1.0,12315.0,A,14002,3.0
1114,1.312439073,0.795,1,2,1.0,2859.0,B,10889,1.0
1115,-0.005796865999999998,0.675,2,3,1.0,4999.0,A,26575,2.0
1116,0.20399247399999998,0.885,0,2,1.0,3049.0,A,22613,1.0
1117,0.340327166,1.0250000000000001,1,4,1.0,8844.0,B,12239,2.0
1118,-0.061630136000000016,0.805,0,2,1.0,3793.0,B,6696,1.0
1119,-0.030361788,0.535,1,2,1.0,3716.0,B,6761,1.0
1120,0.435087028,0.47500000000000003,1,2,0.0,3826.0,B,8338,1.0
1121,0.673348673,0.8150000000000001,0,2,1.0,2617.0,B,17092,1.0
1122,-0.284684543,0.785,1,3,1.0,3470.0,B,5601,
1123,0.387777855,0.8550000000000001,1,2,1.0,4966.0,B,7587,1.0
1124,0.034686258,0.875,3,5,1.0,3912.0,A,41176,3.0
1125,0.192364033,0.865,0,3,1.0,2088.0,B,11783,1.0
1126,1.3226500669999999,0.745,0,2,0.0,2263.0,B,6420,1.0
1127,1.114960102,0.505,0,2,0.0,2053.0,B,7046,
1128,0.071485328,0.655,1,5,0.0,4196.0,A,116202,2.0
1129,0.174024872,0.415,2,2,1.0,3260.0,B,36797,1.0
1130,-0.250730268,0.515,0,2,1.0,5212.0,B,3695,1.0
1131,-0.20594787399999998,0.895,0,3,1.0,1750.0,B,8201,1.0
1132,0.140529311,0.885,0,2,1.0,2617.0,B,6911,1.0
1133,1.327703919,0.675,0,2,1.0,5402.0,B,8856,1.0
1134,-0.124557342,0.36,5,3,0.0,3248.0,B,25720,1.0
1135,0.318885959,0.8450000000000001,0,4,1.0,3789.0,A,36272,4.0
1136,1.2816608059999999,0.935,3,4,1.0,3231.0,A,16377,2.0
1137,0.49549580800000004,0.5975,5,3,1.0,3695.0,B,20397,2.0
1138,0.016788354999999998,0.915,1,3,1.0,6662.0,A,9857,2.0
1139,3.0030505560000003,0.935,0,3,1.0,4755.0,A,12378,1.0
1140,-0.05164920299999999,0.05500000000000001,1,2,0.0,3464.0,B,4150,
1141,0.620122094,0.885,2,4,0.75,4178.0,A,16077,2.0
1142,0.080719239,1.0250000000000001,0,4,1.0,6341.0,A,12531,2.0
1143,-0.6614157430000001,0.42,2,2,1.0,2747.0,B,6380,1.0
1144,0.931681337,1.008333333,0,3,1.0,3383.0,B,10038,1.0
1145,0.066920732,0.8300000000000001,2,3,0.5,9722.0,A,14435,1.0
1146,0.230114433,0.775,2,3,0.5,8725.0,B,7692,1.0
1147,0.199047102,0.7683333330000001,7,4,1.0,3084.0,B,36853,1.0
1148,0.702120024,0.718333333,0,2,0.0,14075.0,B,12457,1.0
1149,0.149001356,0.8150000000000001,2,3,1.0,2005.0,B,24509,1.0
1150,0.42536531,0.801666667,1,2,1.0,2414.0,B,7233,1.0
1151,0.08165403,0.598333333,5,3,0.0,8251.0,B,9589,1.0
1152,1.0447279090000001,0.8150000000000001,0,3,0.0,2724.0,B,9774,1.0
1153,0.23846179899999997,0.905,0,3,1.0,8810.0,A,18734,1.0
1154,0.296291377,0.77,0,4,1.0,19868.0,A,26372,2.0
1155,0.6029380019999999,0.785,5,5,1.0,5717.0,A,45925,2.0
1156,-0.154774295,0.8150000000000001,2,3,1.0,3004.0,A,9272,1.0
1157,0.103191708,0.635,0,3,1.0,3605.0,B,7643,1.0
1158,0.24422470699999999,0.915,2,4,1.0,2981.0,A,6947,2.0
1159,0.668433568,0.9450000000000001,2,4,1.0,3082.0,A,28193,2.0
1160,0.16290749399999999,0.7150000000000001,0,4,1.0,3653.0,A,11409,2.0
1161,0.273731016,0.875,0,5,1.0,3935.0,A,31190,3.0
1162,0.41941459400000003,0.8150000000000001,1,1,1.0,6141.0,B,9412,1.0
1163,0.082873978,0.255,2,2,1.0,2470.0,B,12978,1.0
1164,0.521378782,0.805,2,3,1.0,7912.0,B,7814,1.0
1165,0.111207434,0.74,3,4,1.0,2620.0,A,32953,2.0
1166,-0.158108867,0.465,1,3,0.0,3079.0,A,10572,2.0
1167,0.15660385799999998,0.655,0,2,1.0,4185.0,B,17311,1.0
1168,0.0017186279999999998,0.755,1,4,1.0,3192.0,B,10871,2.0
1169,0.241241661,0.5850000000000001,0,2,1.0,3287.0,B,26523,1.0
1170,0.10481795599999999,0.7250000000000001,1,2,1.0,3606.0,B,4101,1.0
1171,0.405954959,0.8150000000000001,2,3,1.0,8912.0,B,9150,1.0
1172,0.022166890999999994,0.8350000000000001,0,3,1.0,4317.0,B,10864,1.0
1173,0.552023524,0.758333333,3,5,1.0,4335.0,A,31331,2.0
1174,0.21246104,0.8550000000000001,0,2,1.0,3655.0,B,9778,1.0
1175,0.7789329039999999,0.7350000000000001,0,3,0.0,4196.0,B,10227,1.0
1176,0.091143667,0.635,2,2,1.0,3642.0,B,9386,1.0
1177,0.58887632,0.9850000000000001,0,2,1.0,8167.0,B,7679,1.0
1178,1.032670114,0.7150000000000001,0,2,1.0,10031.0,B,22905,1.0
1179,0.07295325,0.8450000000000001,0,3,1.0,2446.0,A,32138,1.0
1180,0.192720893,0.385,0,2,0.0,1687.0,B,6692,1.0
1181,0.040026783999999996,0.6950000000000001,0,1,1.0,4878.0,B,6211,1.0
1182,0.010233423999999991,0.878333333,3,6,1.0,10444.0,A,21641,3.0
1183,0.344707217,0.9383333330000001,1,3,1.0,3344.0,A,15888,1.0
1184,0.312953913,0.785,2,4,1.0,4527.0,A,32489,2.0
1185,0.299204759,0.895,0,2,1.0,3652.0,B,8079,1.0
1186,0.17418606,0.9950000000000001,1,3,1.0,2216.0,A,20689,1.0
1187,2.9242364370000002,0.795,0,2,1.0,2694.0,B,8708,1.0
1188,0.515325752,0.915,0,2,1.0,4406.0,B,8904,1.0
1189,0.459178242,0.8350000000000001,4,4,1.0,20334.0,A,38166,3.0
1190,0.549327547,0.738333333,1,2,1.0,8447.0,B,17431,2.0
1191,-0.387217761,0.895,0,4,1.0,6267.0,B,14652,2.0
1192,0.161799307,0.675,2,3,1.0,3582.0,B,8752,1.0
1193,-0.17842315599999997,0.5900000000000001,1,2,0.5,1869.0,B,3699,1.0
1194,0.060555785,0.718333333,3,3,0.0,8725.0,A,7094,2.0
1195,0.40441699600000003,0.9750000000000001,0,5,1.0,3261.0,A,22864,3.0
1196,0.047336593999999996,0.615,2,4,0.0,1839.0,A,65528,2.0
1197,0.24500118799999998,0.755,0,2,0.0,7425.0,B,8824,1.0
1198,0.295513878,0.655,3,2,1.0,4477.0,B,8493,1.0
1199,-0.14068614899999998,0.805,2,5,1.0,4887.0,A,29667,4.0
1200,0.070443087,0.905,1,2,1.0,2532.0,B,13007,1.0
1201,-0.061496391,0.39499999999999996,0,4,0.0,3286.0,B,28897,1.0
1202,0.472830598,0.885,2,5,1.0,4864.0,A,21963,3.0
1203,-0.195271403,0.7000000000000001,1,2,1.0,3276.0,B,8374,
1204,7.379530502000001,0.535,1,4,0.0,3351.0,A,185446,2.0
1205,1.183378217,0.795,0,4,1.0,2656.0,B,12286,2.0
1206,0.21656745900000002,0.9650000000000001,0,2,1.0,4547.0,B,12560,1.0
1207,0.232191953,0.895,4,4,1.0,2697.0,A,14353,2.0
1208,0.19947051300000002,0.875,0,2,1.0,2732.0,B,9190,1.0
1209,-0.11141983400000001,0.6950000000000001,2,2,1.0,4398.0,B,5484,1.0
1210,0.474603314,0.7983333330000001,2,2,1.0,2120.0,B,20770,1.0
1211,0.020488099999999995,0.625,2,5,1.0,19760.0,A,27367,2.0
1212,0.105667187,0.6000000000000001,0,2,0.5,4431.0,B,6359,1.0
1213,0.259188119,0.885,4,5,1.0,5181.0,A,28787,3.0
1214,-0.053983714,0.6950000000000001,1,2,0.0,4037.0,B,7966,1.0
1215,0.134385678,0.8150000000000001,1,2,1.0,3830.0,B,6552,1.0
1216,0.38079575,0.8350000000000001,0,3,1.0,8921.0,B,16446,2.0
1217,-0.18342698200000002,0.8816666670000001,2,4,1.0,4101.0,A,9738,2.0
1218,0.214417533,0.935,2,5,1.0,3138.0,A,9526,2.0
1219,-0.07854757799999999,0.9850000000000001,1,5,0.666666667,2759.0,A,9931,2.0
1220,0.184480574,0.81,2,2,1.0,2986.0,B,10001,1.0
1221,0.13566542199999998,0.775,3,5,1.0,1715.0,A,11016,3.0
1222,-0.12519460599999999,0.925,0,4,1.0,3688.0,B,7261,2.0
1223,-0.009458378000000003,0.745,0,3,1.0,4185.0,A,12949,1.0
1224,0.310337346,0.775,3,3,1.0,6772.0,B,9029,1.0
1225,-0.46225707899999996,0.8500000000000001,0,3,0.5,6688.0,B,7647,1.0
1226,0.122596574,0.5016666670000001,2,2,1.0,6050.0,B,5631,1.0
1227,0.339243036,0.5950000000000001,0,4,0.0,3899.0,A,27051,2.0
1228,-0.092027925,0.645,0,1,1.0,6211.0,B,7963,1.0
1229,0.21187493699999999,0.625,2,2,0.0,14905.0,B,7279,1.0
1230,0.316279028,0.9850000000000001,2,3,1.0,3999.0,B,6074,1.0
1231,0.500438372,0.9450000000000001,0,4,1.0,3380.0,A,7264,2.0
1232,-0.393118093,0.455,1,3,0.0,5377.0,B,10270,1.0
1233,1.31540785,0.755,1,4,1.0,6882.0,B,53326,2.0
1234,0.44132303300000003,0.925,5,3,1.0,4527.0,A,17783,2.0
1235,-0.043474632,0.8450000000000001,0,3,1.0,20653.0,B,7892,1.0
1236,0.24573521799999998,0.92,3,3,1.0,19760.0,B,17103,1.0
1237,0.8263006009999999,0.665,2,2,1.0,2348.0,B,6115,1.0
1238,0.222698819,0.8500000000000001,0,4,1.0,4783.0,A,37665,2.0
1239,0.317556159,0.8250000000000001,2,5,1.0,14075.0,A,36157,3.0
1240,0.721863097,0.755,1,3,1.0,2823.0,B,25097,1.0
1241,1.2071073159999999,0.445,2,2,0.0,2871.0,B,6745,1.0
1242,0.502388898,0.8350000000000001,3,4,1.0,8921.0,B,7391,2.0
1243,0.24488081499999997,0.7875000000000001,2,5,0.75,4206.0,A,29310,3.0
1244,0.378773556,0.6900000000000001,0,2,0.0,4486.0,B,6987,1.0
1245,0.574929416,0.675,0,2,0.0,2371.0,B,7429,1.0
1246,1.27697862,0.685,1,3,1.0,3890.0,B,9742,1.0
1247,0.32727277,0.8500000000000001,1,3,1.0,5363.0,A,23536,1.0
1248,-0.009839519000000005,0.895,1,2,1.0,2610.0,B,10325,1.0
1249,0.680558794,0.775,0,3,1.0,5859.0,B,9237,1.0
1250,0.25086027,0.765,3,3,1.0,1798.0,A,32864,2.0
1251,0.37619418,0.81,4,4,1.0,8725.0,A,54375,2.0
1252,-0.31400091199999997,0.7350000000000001,1,2,1.0,2765.0,B,7836,1.0
1253,0.7775998,0.81,0,4,0.5,2797.0,A,36781,2.0
1254,0.5282887629999999,0.7575000000000001,2,3,1.0,2005.0,B,20086,1.0
1255,0.845409592,0.8550000000000001,1,3,1.0,3073.0,B,8584,2.0
1256,-0.04594698900000001,0.6050000000000001,0,1,1.0,6000.0,B,6364,1.0
1257,0.70402227,0.8450000000000001,0,3,1.0,8234.0,B,10554,2.0
1258,0.280174247,0.525,0,2,1.0,3912.0,B,8356,1.0
1259,0.14301229399999998,0.47500000000000003,4,2,1.0,,B,18064,1.0
1260,0.5606864189999999,0.385,0,2,1.0,14075.0,B,10559,1.0
1261,0.503884333,0.858333333,0,3,1.0,2976.0,B,9822,1.0
1262,0.14534351,0.775,1,3,1.0,7648.0,B,13877,1.0
1263,0.383063423,0.635,1,1,1.0,5426.0,B,11273,1.0
1264,0.187470217,0.8550000000000001,4,6,1.0,5843.0,A,27513,2.0
1265,0.115640245,0.875,2,7,1.0,3284.0,A,32032,3.0
1266,0.575484465,0.48500000000000004,2,2,1.0,4178.0,B,14219,1.0
1267,2.069739402,0.698333333,0,4,1.0,2683.0,A,28503,3.0
1268,0.331279509,0.865,0,2,1.0,13317.0,B,5357,1.0
1269,0.018246631,0.6950000000000001,2,3,1.0,3463.0,B,8258,1.0
1270,1.995004958,0.9450000000000001,1,5,1.0,5741.0,B,24906,2.0
1271,1.998978729,0.785,0,2,1.0,2562.0,B,10622,1.0
1272,0.6855936159999999,0.8300000000000001,0,3,1.0,4809.0,B,16513,1.0
1273,0.448048734,0.79,1,4,1.0,3276.0,A,63799,2.0
1274,0.6011863399999999,0.915,0,3,1.0,5516.0,A,12079,1.0
1275,1.051666986,0.8150000000000001,0,4,0.666666667,3150.0,B,102499,2.0
1276,-0.08193454600000001,0.895,1,4,1.0,5003.0,A,15474,2.0
1277,0.451779479,0.875,2,5,1.0,3276.0,A,38032,3.0
1278,-0.025426552000000005,0.795,1,5,0.0,10444.0,A,14495,2.0
1279,0.303397691,0.7050000000000001,0,3,1.0,6415.0,B,6414,1.0
1280,0.188055708,0.9299999999999999,1,2,0.5,2478.0,B,6090,1.0
1281,-0.044120027000000006,0.785,0,1,0.0,4094.0,B,10249,1.0
1282,0.20831621,0.805,0,4,0.0,5843.0,A,16277,2.0
1283,0.171194772,0.9750000000000001,2,3,1.0,3587.0,B,8639,1.0
1284,0.308974949,0.64,2,2,0.0,6772.0,B,6723,1.0
1285,0.181383986,0.915,2,4,1.0,13228.0,A,13926,2.0
1286,0.482868913,0.925,0,2,1.0,3208.0,B,14173,1.0
1287,0.407479231,0.9850000000000001,0,5,1.0,1946.0,A,13755,3.0
1288,-0.121456772,0.739,0,3,1.0,5072.0,B,15943,1.0
1289,0.189856863,0.6900000000000001,0,2,0.75,2545.0,B,10337,1.0
1290,1.3290958959999999,0.745,0,3,0.5,2813.0,B,15753,2.0
1291,0.515276235,0.8250000000000001,0,3,1.0,3035.0,B,14162,1.0
1292,0.313002608,0.9450000000000001,0,4,1.0,5290.0,A,30672,2.0
1293,1.215528491,0.8400000000000001,1,6,1.0,13228.0,A,67630,3.0
1294,0.22127907600000002,0.851666667,1,2,1.0,9722.0,B,12280,1.0
1295,0.461243584,0.821666667,1,3,1.0,3026.0,A,56578,2.0
1296,-0.07942482799999999,0.9850000000000001,1,2,1.0,2341.0,B,6900,1.0
1297,0.076015293,0.9750000000000001,0,3,1.0,3789.0,A,10155,1.0
1298,0.081020647,0.8550000000000001,0,2,1.0,3408.0,B,8577,1.0
1299,-0.272025517,0.7000000000000001,3,5,1.0,4427.0,A,6406,1.0
1300,1.08397338,0.7250000000000001,0,2,0.5,4915.0,B,5432,1.0
1301,-0.281158996,0.8350000000000001,0,3,1.0,3575.0,B,3824,1.0
1302,0.380653603,0.77,0,2,0.5,2332.0,B,7228,1.0
1303,-0.139572042,0.535,0,1,0.0,2825.0,B,5202,1.0
1304,2.3411970020000004,0.905,0,3,1.0,5705.0,B,11348,1.0
1305,1.636226562,0.9550000000000001,0,2,1.0,6178.0,A,18709,1.0
1306,1.664681642,0.9450000000000001,1,5,1.0,3914.0,A,7138,2.0
1307,0.48432779400000003,0.9450000000000001,2,3,1.0,4053.0,B,7365,2.0
1308,0.41142856,1.0050000000000001,0,8,1.0,2813.0,A,49075,3.0
1309,-0.028973145000000006,0.7250000000000001,0,2,1.0,5249.0,B,7701,1.0
1310,0.145857163,0.9175000000000001,0,3,1.0,3138.0,A,27072,1.0
1311,-0.02723921,0.775,2,3,0.0,3796.0,B,8485,1.0
1312,0.285660198,0.8625,4,4,1.0,8251.0,A,13912,2.0
1313,0.572604345,0.615,1,2,1.0,2814.0,B,19555,1.0
1314,0.329885274,0.9850000000000001,2,3,1.0,4913.0,B,7047,1.0
1315,0.118975394,0.6325000000000001,1,2,1.0,46096.0,B,5869,1.0
1316,1.181103719,0.655,0,2,1.0,3464.0,B,6605,1.0
1317,0.405663003,0.895,0,3,1.0,3686.0,B,16824,1.0
1318,0.850292175,1.0150000000000001,1,2,1.0,3617.0,B,8711,1.0
1319,0.309371494,0.535,0,2,1.0,3837.0,B,6945,1.0
1320,-0.093001724,0.795,2,3,0.0,4093.0,B,8533,2.0
1321,0.534552763,0.8350000000000001,0,4,1.0,3211.0,A,26553,2.0
1322,-0.009913074000000008,0.885,2,3,1.0,8447.0,A,24223,1.0
1323,0.789768982,0.9850000000000001,0,5,1.0,4431.0,A,9696,3.0
1324,0.21239889499999998,0.8450000000000001,0,3,1.0,4813.0,B,6596,1.0
1325,0.18307184599999998,0.588333333,2,2,0.666666667,3140.0,A,57080,2.0
1326,0.6865067549999999,0.91,3,4,1.0,9722.0,A,16112,2.0
1327,0.441693304,0.54,5,3,1.0,2862.0,B,39171,1.0
1328,0.6656258199999999,0.765,0,2,1.0,2541.0,B,10664,1.0
1329,-0.49859434499999994,0.805,2,3,1.0,4037.0,B,4275,1.0
1330,0.5314403,0.95,0,3,1.0,4915.0,B,20508,1.0
1331,1.3890670969999999,0.545,2,3,0.0,1933.0,B,52029,2.0
1332,-0.173344404,0.865,1,3,1.0,5053.0,B,14919,1.0
1333,0.7947465029999999,0.865,1,3,0.0,5003.0,B,9484,1.0
1334,0.20135383,0.8550000000000001,0,4,1.0,5646.0,A,18330,2.0
1335,1.178740689,0.755,3,4,1.0,3923.0,A,132382,3.0
1336,-0.16550077600000002,0.885,0,3,1.0,1798.0,A,16501,1.0
1337,1.205459118,0.9450000000000001,2,3,1.0,4452.0,A,9431,1.0
1338,1.3504364789999999,0.48500000000000004,0,1,0.0,4144.0,B,9883,1.0
1339,0.24441885800000002,0.665,2,2,1.0,3079.0,B,8449,1.0
1340,1.121383832,0.851666667,1,3,0.666666667,3140.0,B,18797,1.0
1341,0.5344322029999999,0.828333333,2,5,1.0,4427.0,A,30615,4.0
1342,0.348726029,0.645,2,2,1.0,4427.0,B,8665,1.0
1343,0.013954612999999998,0.625,3,2,1.0,8921.0,B,3911,
1344,-0.29825035099999997,0.895,1,3,1.0,3072.0,B,5029,1.0
1345,0.17538390399999998,0.8550000000000001,3,5,1.0,3802.0,A,13998,2.0
1346,0.181279312,0.8450000000000001,1,4,0.0,8725.0,A,11935,2.0
1347,0.385688087,0.885,0,3,1.0,3990.0,A,14505,1.0
1348,0.21542077999999998,0.775,2,3,1.0,3112.0,B,14576,1.0
1349,0.278264021,0.6000000000000001,0,3,1.0,3608.0,B,6547,2.0
1350,-0.097706901,0.915,1,3,1.0,3338.0,A,15984,1.0
1351,0.516240445,0.8925000000000001,2,4,1.0,6915.0,A,25112,4.0
1352,-0.019705528,0.7100000000000001,1,2,0.0,3802.0,B,11864,1.0
1353,0.04686076,0.9450000000000001,2,4,1.0,3534.0,A,13739,2.0
1354,-0.15850400800000003,0.5650000000000001,0,2,0.0,8810.0,B,8710,1.0
1355,0.8319469319999999,0.98,0,2,1.0,2808.0,B,13549,1.0
1356,1.233083294,0.8450000000000001,0,4,0.0,2818.0,A,22216,3.0
1357,0.6458399709999999,0.5650000000000001,3,2,1.0,,B,19275,1.0
1358,0.580375028,0.865,2,5,1.0,27291.0,A,18246,2.0
1359,0.596437624,0.925,2,3,1.0,3606.0,A,6336,1.0
1360,0.552539249,0.775,1,3,1.0,2555.0,B,15215,1.0
1361,0.433416978,0.875,1,2,1.0,4398.0,B,10063,1.0
1362,22.65223936,0.775,0,3,1.0,2341.0,B,143960,1.0
1363,0.564117116,0.675,1,3,0.5,3699.0,B,12385,1.0
1364,0.12216269299999999,0.8500000000000001,2,3,1.0,3574.0,A,10587,2.0
1365,0.100818221,0.7150000000000001,0,2,1.0,4004.0,B,4131,1.0
1366,0.405852112,0.775,1,4,1.0,4219.0,A,30910,2.0
1367,0.254496547,0.625,1,3,1.0,3686.0,A,14129,1.0
1368,0.50897754,0.7300000000000001,0,2,1.0,3510.0,B,8324,
1369,1.045313834,0.56,2,3,0.5,1971.0,B,10095,1.0
1370,0.009964319999999999,0.685,2,3,1.0,3224.0,B,12781,1.0
1371,0.6577894919999999,0.6100000000000001,1,2,1.0,,B,8807,1.0
1372,-0.060749258000000014,0.785,0,2,1.0,5751.0,B,17620,1.0
1373,0.08756083099999999,0.665,0,2,1.0,5935.0,B,10642,1.0
1374,0.415259353,0.885,2,4,1.0,3422.0,A,31728,2.0
1375,0.040213666999999995,0.865,0,3,1.0,4721.0,B,10820,1.0
1376,0.509873217,0.728333333,2,2,0.666666667,19760.0,B,6485,1.0
1377,-0.230493136,0.885,0,1,1.0,2971.0,B,7715,1.0
1378,0.217640436,0.8150000000000001,3,3,1.0,2383.0,B,17703,1.0
1379,0.107814459,0.885,2,5,1.0,10444.0,A,11027,3.0
1380,0.223526718,0.885,1,3,1.0,2079.0,A,19217,2.0
1381,0.294616156,0.821666667,3,3,1.0,2787.0,B,31175,1.0
1382,4.7225230300000005,0.8250000000000001,2,4,1.0,2895.0,A,32075,2.0
1383,-0.04094339200000001,0.895,1,4,1.0,1722.0,A,39287,2.0
1384,0.08550975,0.7050000000000001,3,3,1.0,4730.0,B,15816,1.0
1385,0.266016893,0.8450000000000001,0,4,0.0,5365.0,A,23118,2.0
1386,-0.408087841,0.645,0,4,0.0,3138.0,A,12039,1.0
1387,0.692335724,0.6050000000000001,1,2,1.0,1765.0,B,16525,1.0
1388,2.4402842770000004,0.5950000000000001,0,2,1.0,2055.0,B,6648,1.0
1389,0.033884815,0.785,0,4,1.0,4274.0,A,124262,2.0
1390,0.225803019,0.675,1,3,1.0,4029.0,A,24541,1.0
1391,-0.278407825,0.7050000000000001,1,2,1.0,4491.0,A,7308,1.0
1392,0.079365875,0.7050000000000001,1,2,1.0,7556.0,B,13223,1.0
1393,0.675563331,0.775,0,2,1.0,4004.0,B,5805,1.0
1394,0.092952774,0.8250000000000001,1,4,0.0,6302.0,A,11215,2.0
1395,0.605098356,0.7100000000000001,1,2,1.0,2573.0,B,12662,1.0
1396,1.002867424,0.9850000000000001,0,2,1.0,3209.0,B,5006,1.0
1397,0.6679217959999999,0.47500000000000003,0,2,0.0,12131.0,B,13820,1.0
1398,-0.055580084000000016,0.785,2,3,1.0,2804.0,B,14002,1.0
1399,0.156530397,0.76,0,2,1.0,4335.0,B,8889,1.0
1400,0.208615538,0.7325,3,2,1.0,8251.0,A,6487,1.0
1401,0.148480891,0.755,2,4,1.0,12694.0,B,27705,2.0
1402,0.947334895,0.6950000000000001,1,4,1.0,2053.0,A,11014,2.0
1403,0.056347535,0.445,0,3,0.0,3857.0,B,7347,1.0
1404,3.456052455,0.76,3,3,1.0,3608.0,A,26145,1.0
1405,-0.20112483999999997,0.74,3,3,1.0,2631.0,B,8853,1.0
1406,-0.056408695999999994,0.425,1,2,0.0,2631.0,B,4721,1.0
1407,3.429707195,0.655,3,3,0.666666667,2444.0,A,15945,1.0
1408,0.501661357,0.40499999999999997,0,2,1.0,3004.0,B,8097,1.0
1409,0.354866609,0.6000000000000001,0,1,0.5,5370.0,B,12273,1.0
1410,0.42152854900000003,0.9750000000000001,1,5,1.0,5203.0,A,23359,3.0
1411,-0.048554796,0.775,1,2,1.0,12315.0,B,4234,1.0
1412,0.8199280299999999,0.795,0,2,0.5,2438.0,B,7665,
1413,0.377010945,0.7300000000000001,0,2,1.0,7320.0,B,7194,1.0
1414,0.198524377,0.79,0,2,1.0,4033.0,B,4277,1.0
1415,0.544860652,0.675,0,2,1.0,5935.0,B,5864,1.0
1416,0.362698912,0.7150000000000001,0,4,0.0,22371.0,B,12376,2.0
1417,0.181656501,0.645,0,5,1.0,3844.0,A,42573,3.0
1418,0.455518686,0.7350000000000001,1,3,0.0,3134.0,B,19161,1.0
1419,1.081058893,0.655,0,3,1.0,4548.0,A,24996,1.0
1420,-0.025753720000000008,0.54,3,3,0.5,46096.0,B,15684,2.0
1421,-0.016258892999999996,0.9450000000000001,2,3,1.0,8844.0,B,17118,2.0
1422,0.160811431,0.7150000000000001,0,2,1.0,1675.0,B,8925,1.0
1423,0.056473779,0.795,0,2,1.0,3106.0,B,19368,1.0
1424,0.824346136,0.875,0,4,0.0,3137.0,A,17040,2.0
1425,0.234077243,0.78,0,2,1.0,2299.0,B,5436,1.0
1426,-0.19516971499999997,0.795,0,3,1.0,4042.0,B,12459,1.0
1427,-0.08135585599999999,0.671666667,2,2,1.0,2522.0,B,12435,1.0
1428,0.463777055,0.821666667,0,3,1.0,6302.0,A,27014,1.0
1429,0.10020058999999999,0.7350000000000001,0,2,1.0,3031.0,B,4029,1.0
1430,0.22319010499999997,0.865,1,2,1.0,6289.0,B,10575,1.0
1431,0.618406072,0.7350000000000001,3,3,1.0,2474.0,B,26581,2.0
1432,0.216998077,0.8200000000000001,4,4,1.0,2248.0,A,21960,2.0
1433,-0.11869652800000001,0.9750000000000001,0,3,1.0,3758.0,B,9610,1.0
1434,1.010660765,0.675,0,2,1.0,8234.0,B,5655,1.0
1435,0.8231624989999999,0.7425,2,1,1.0,2283.0,B,8291,1.0
1436,-0.410027804,0.625,0,1,0.0,4089.0,B,5573,1.0
1437,3.805874524,0.615,2,4,1.0,4015.0,B,33201,2.0
1438,0.156183083,0.865,0,3,1.0,2918.0,B,12010,1.0
1439,0.7862992599999999,0.9750000000000001,0,4,1.0,3472.0,A,10261,2.0
1440,-0.37606973299999996,0.895,0,4,1.0,2418.0,B,17293,2.0
1441,0.502366774,0.9850000000000001,1,3,1.0,4200.0,B,9512,1.0
1442,0.275633467,0.7100000000000001,0,3,1.0,4876.0,B,12560,1.0
1443,1.129155212,0.775,0,3,1.0,4163.0,B,12208,1.0
1444,0.262028801,0.9016666670000001,1,4,1.0,19868.0,A,66108,2.0
1445,0.214691503,0.6683333330000001,0,2,1.0,5935.0,B,15372,1.0
1446,0.29207081,0.885,2,2,1.0,4285.0,B,4952,1.0
1447,0.528516697,0.765,4,4,1.0,1887.0,A,15982,2.0
1448,0.346990784,0.625,3,4,1.0,2395.0,B,31330,2.0
1449,-0.077382613,0.795,5,4,0.0,3380.0,A,12290,2.0
1450,0.253700589,0.785,2,2,1.0,13228.0,B,6389,1.0
1451,0.059992459,0.818333333,2,3,1.0,4451.0,B,10771,1.0
1452,0.586576632,0.915,0,2,1.0,3695.0,B,15470,1.0
1453,7.921308543,0.68,2,2,1.0,5545.0,B,7057,1.0
1454,-0.21772931,0.7350000000000001,0,4,1.0,4452.0,B,12070,2.0
1455,1.497548495,0.895,3,5,1.0,8727.0,A,26160,2.0
1456,-0.042087703000000004,0.8450000000000001,0,2,1.0,3146.0,B,7332,1.0
1457,0.20784548400000002,0.8250000000000001,0,3,0.0,4786.0,A,14351,1.0
1458,0.529330856,0.805,0,2,1.0,3134.0,A,16560,1.0
1459,1.216734016,0.8,0,1,1.0,2446.0,B,6609,1.0
1460,0.37680114800000003,0.635,0,3,1.0,,B,17099,1.0
1461,0.6011240689999999,0.8550000000000001,0,3,1.0,7042.0,B,14382,2.0
1462,0.329369218,0.8716666670000001,3,4,1.0,4617.0,A,16943,1.0
1463,1.274732948,0.935,0,4,1.0,6205.0,A,17376,2.0
1464,1.7973480259999999,0.9450000000000001,3,6,1.0,3851.0,A,26808,3.0
1465,0.072021963,0.7150000000000001,1,2,1.0,3925.0,B,4672,1.0
1466,0.401500861,0.915,2,4,1.0,4431.0,A,9320,2.0
1467,0.554374988,0.865,2,3,1.0,3695.0,B,18787,1.0
1468,0.43124008,0.745,0,4,1.0,4843.0,A,31815,2.0
1469,1.337293141,0.95,0,3,1.0,3222.0,A,16162,1.0
1470,0.45268794900000003,0.9750000000000001,0,3,1.0,4626.0,A,22977,1.0
1471,0.045398421999999994,0.755,0,3,1.0,2237.0,B,10080,1.0
